"lib","@SpeakerRyan @HouseGOP Rep. Lewis is a man of integrity. One of your own, Gabby Giffords was affected by gun violence. #NoBillNoBreak","https://twitter.com/a/status/745770269680209921"
"con","Obamas such a fucking idiot. He didn't even mention that the Orlando shooting had Islamic ties. He said we need more gun control.","https://twitter.com/a/status/742156303833829376"
"lib","@resp_solutions I'm only doing my job. Now, we need a vote on my bill to end the NRA-backed ban on CDC gun violence research. #DemandAVote","https://twitter.com/a/status/776238559699275777"
"con","I think the Democrats should stage another sit in to protest Great Britain's decision to leave the EU.  It worked so well on gun control lol","https://twitter.com/a/status/746480578506129408"
"lib","So proud of Dem's this week. True leadership &amp; action. Let's get some common sense gun laws in place #goodtrouble #NoBillNoBreak #DisarmHate","https://twitter.com/a/status/745682549603708929"
"con","@colewilliamz Not gonna say that lol but I will say that it's illegal for me to buy an assault rifle but not a pistol through gun control","https://twitter.com/a/status/742085507182526464"
"lib","@TheXenoMarkov what? no they dont. all of the protests have been peaceful. its someone else who was not apart of the protest who has a gun","https://twitter.com/a/status/754722624647729152"
"lib","@maddow scratch that. I have a 10 year old with a TBI with aggressive and impulsive tendencies. HE is the last person who should own a gun","https://twitter.com/a/status/827311287411556352"
"lib","An 11 year old friend of my brother walked up to our door with a pistol at his hip...Illegal, yes, but it also shows America's gun culture.","https://twitter.com/a/status/762821492912586752"
"lib","....he said ""thank you,thank you""all the while in my head I am speaking Yoruba like""moku o,e gba mi o,oloshi ni bobo yi &amp;he can have gun o","https://twitter.com/a/status/809174376906162178"
"con","@DanBarreiroKFAN Hey Bump Wondering if u could post a link 2 that article u referenced on the 6/12 Sermons show about gun control","https://twitter.com/a/status/742775165386260480"
"lib","My heart goes out to the people who have died in Orlando and the families of those people as well, this is why gun control is a big issue","https://twitter.com/a/status/742020973990383616"
"con","@FaZeRug he was pointing a gun at people saying he was going to kill them if they won't buy a cd When he was on the ground he went for a gun","https://twitter.com/a/status/751993227314552832"
"lib","@RepMikeCoffman I am your constituent and I would like to know what you are going to do about gun violence in this country. #nobillnobreak","https://twitter.com/a/status/745761193718091776"
"lib","This new vote is like the Repubs are Green Goblin putting MJ &amp; a train full of people in trouble to get the Dems to choose. #NoBillNoBreak","https://twitter.com/a/status/745783707697582080"
"lib","@TheFakeTycoon @fullm3t4l_raven This is why I say, you need to know how the system works. Congrats refused to hold a vote on gun control","https://twitter.com/a/status/751357001121329152"
"lib","Imagine how you would feel if one of your loved ones was gunned down by a weapon of war. Let's fight for gun control! #UniteBlue #TopProg","https://twitter.com/a/status/745713755355414528"
"con","@TheFive #what is the wife of mr Scott telling him NOT to do??? Keith, don't do it, don't you do it Keith!!! What is she seeing! Gun maybe?","https://twitter.com/a/status/779427051233284096"
"lib","It's easier to talk a whore into leaving her pimp than it is to discuss gun control with the NRA whores in Congress &amp; Senate #NOBILLNOBREAK","https://twitter.com/a/status/745875196914053120"
"con","As in, like assault rifles are banned. AR-15's are not Assault Rifles. You also can't buy automatics made past 1986. Learn gun the gun laws.","https://twitter.com/a/status/743587502758461440"
"con","@RepAlanGrayson we are under attack by the people you want to let in our country. All you can say is gun control. LOOSER!","https://twitter.com/a/status/742153428122537984"
"lib","@ElBarco19 yes, after he said they'd have to shoot to stop him, drove his truck head-on at a police blockade &amp; reached for a loaded gun","https://twitter.com/a/status/791870312107290624"
"con","@Nero I guess people seem to love police state when they advocate gun control and gun free zones","https://twitter.com/a/status/743450894562394112"
"con","@_icla_ How can you go after our rights after a terrorist attack? I never hear of shootings in states that have no gun control.","https://twitter.com/a/status/748054644870553601"
"lib","@USRepRodney As my USRep, I am asking you to cross party lines and support #NoBillNoBreak. Gun control should not be a partisan issue.","https://twitter.com/a/status/745756723479195648"
"lib",".@SpeakerRyan How is the first day of your vacation? I am doing my job today like the rest of America.  #DoYourJob #enough #NoBillNoBreak","https://twitter.com/a/status/746001966384349184"
"lib","It's not exploit. It's trying to find a solution to a problem that plagues us far more than others w/ gun control https://t.co/4ynSUV1nEC","https://twitter.com/a/status/742140348386922496"
"con","#Charlotte so the answer to all this is to smash up a police car? If you act like animals!! Watching from the UK holding a gun no book!!!","https://twitter.com/a/status/778594457109295105"
"con","We all have people in our past, but don't let them define you. Make memories and love the person you are with now. Don't waste a second","https://twitter.com/a/status/824253656585371649"
"con","I understand why some would call for stricter gun control measures, but gun control before self control is useless.","https://twitter.com/a/status/746188180446187520"
"lib","The time for moments of silence w/o action is over. @SpeakerRyan, give us a vote! #DisarmHate #NoBillNoBreak #Enough https://t.co/adhYX8kRAr","https://twitter.com/a/status/748194648653443077"
"lib","@JoaquinCastrotx @MSNBC @Morning_Joe Thank you for ""standing up"" for the majority of Americans with your sit in!  Gun control now!","https://twitter.com/a/status/745990421306716160"
"con","@MiracleDawn25 You look like a person who would own a glue gun. I do not. I'd be more likely to own a nail gun 😁","https://twitter.com/a/status/793986370117124096"
"lib","on monday, mom &amp; I watched the American flag wave on our front porch &amp; wondered why we had it. today we remembered. THANK YOU #NoBillNoBreak","https://twitter.com/a/status/745810443038498816"
"con","I feel like if you are in a movie promoting violence you shouldn't be allowed to call for more gun control @mattdamon_ @LiamNeeson_","https://twitter.com/a/status/754507601530933248"
"lib","@danielasings just discovered u tonight &amp; saw u were in philly. I kicked myself for being late to the game but now I have a second chance!","https://twitter.com/a/status/798380041780547584"
"con","Heroin is illegal in this country yet we are having a heroin epidemic. Why then would we believe tough gun control would end violent crimes?","https://twitter.com/a/status/770005958558937088"
"lib","@SpeakerRyan Over $200K to do nothing but the bidding of the gun lobby while ppl pay with their lives. Sensible gun laws. #NoBillNoBreak","https://twitter.com/a/status/745778750944575488"
"lib","May the community find care, concern, &amp; compassion for each other in the midst of tragedy. And for god's sake, gun control. #OrlandoUnited","https://twitter.com/a/status/742506073899294720"
"lib","Bahati is just full of creativity which Jubilee govt supports in it's manifesto.am with Bahati hapa.I wish I can sit on that seat 4 a second","https://twitter.com/a/status/774711858330820608"
"lib","Americans are tired of inaction—the House GOP must bring to a vote bipartisan bills to end gun violence now! #AskDems #DisarmHate #CA17","https://twitter.com/a/status/751135058040324096"
"con","Obama you A-hole, call it what is is Radical Islamic Terrorist pledging allegiance to ISIS. You jack off, it's not a matter of gun control.","https://twitter.com/a/status/742064424718999552"
"lib","I keep on hearing the fireworks and can't help but think that they sound like gun shots...and we still have no gun control #Happy4th","https://twitter.com/a/status/750132779069771776"
"con","@RandPaul the investigation on Omar Mateen was closed because of his father's CIA connection and they want to push gun control.","https://twitter.com/a/status/743859706763022336"
"lib","Tell me about the people who were killed today. Who were they and who could they have been if some jackass with a gun didn't kill them today","https://twitter.com/a/status/742064093830381568"
"lib","Honored to call @repjohnlewis my Congressman. Sir, we'll continue to march &amp; sit with you as long as we need to. #NoBillNoBreak #DisarmHate","https://twitter.com/a/status/745738650764349440"
"lib","The audio cast of the recent #Frontline on the rise of ISIS is a must listen as is @callyrgf recent discussion on gun control.","https://twitter.com/a/status/754465497266135041"
"con","Should have gotten dishonorable dishcharge. But no even though he was kicked out of the Army for sexual harassment, he could still buy a gun","https://twitter.com/a/status/752154379961204736"
"lib","We have to stand up (or sit down) and say enough is enough, and DO SOMETHING ABOUT IT. THAT IS YOUR JOB, CONGRESS. #NoBillNoBreak","https://twitter.com/a/status/745730094547767298"
"con","Trump will actually DO something about the radical Islamic threats on our nation instead of blaming the terrorism on poor gun control policy","https://twitter.com/a/status/742347557779734528"
"lib","Love and support for the victims and families involved in the Orlando massacre. Is it finally time for a nat'l dialogue abt gun violence?","https://twitter.com/a/status/743227897306054656"
"lib","@repjohnlewis Thank you for leading House Democrats to take a stand on common sense gun reform! #gunsense #NoBillNoBreak #holdthefloor ✊🏻","https://twitter.com/a/status/745826612512497665"
"con","@heckisthis.And at that point they did same thing they did after Rodney King riots-they all bought more guns.BHO best thing 4 gun sales ever","https://twitter.com/a/status/752550202188271616"
"lib","Dr. King often said that an eye for an eye will leave is all blind. We will continue to have mass killings until we change  our gun culture","https://twitter.com/a/status/742397127075102721"
"lib","I am proud to join my colleagues &amp; local leaders in solidarity and against hate. And to put an end to gun violence. https://t.co/OWAOTRVSsd","https://twitter.com/a/status/742433133048401924"
"lib","@SpeakerRyan I really wish you would pay attention to the voices of the people &amp; not the @NRA or the padding of your wallet #NoBillNoBreak","https://twitter.com/a/status/745750617130360832"
"lib","Shame on the Republicans in the House who are slinking out in the middle of the night. Hot date with your NRA donors? #NoBillNoBreak","https://twitter.com/a/status/745868974752169984"
"con","Liberals: ""Let's print stickers that say 'We love Muslims' and stick them on all body bags!"" That'll do...cause...stuff!"" Gun control","https://twitter.com/a/status/748186770185957376"
"lib","@RepMcGovern THANK YOU for sitting in &amp; standing up for what's right. Gun control is so essential. So proud to be from MA. #NoBillNoBreak","https://twitter.com/a/status/745851525067603970"
"lib",".@SpeakerRyan, we will not leave without acting for the victims &amp; families of reckless gun violence. #NoBillNoBreak https://t.co/eTB1WMATMd","https://twitter.com/a/status/745949320927666176"
"con","@GreggDoyelStar you owe Jeff Teague an apology. Been playing at an all-star level since his slow start. You jumped the gun with your column","https://twitter.com/a/status/828070033012228096"
"lib","@amyschumer Hey Amy! I'm a huge fan of yours! I'd really love if if you'd sign my petition to end gun violence! https://t.co/1stalOH9l0","https://twitter.com/a/status/742890450898563072"
"lib","#PrayersForOrlando ❤️ can't believe this, just two days after christina in Orlando ?! Maybe this will open people's eyes to gun control","https://twitter.com/a/status/742009029594120193"
"lib","No to #homophobia 
No to #violence
No to all the bullshit some think they can pull because they have a gun
#Orlando","https://twitter.com/a/status/742061803203661825"
"lib","Instead limiting those whom can get the gun would have stopped it since the person had the past history. Pass a strict gun control law","https://twitter.com/a/status/742662739559120896"
"con","@Joseph_Brand0 @weknowwhatsbest something a lib Harvard grad would say....easy to buy a book, gotta go out of ur way to get an illegal gun","https://twitter.com/a/status/753243714739314690"
"lib","""To actively do nothing is a decision as well"" - @POTUS asking Americans to take action on gun control legislation #orlando #pulsemassacre","https://twitter.com/a/status/742055153738612737"
"lib","why am i single you ask? 
because i interrupt conversations and yell things about consensual sex and gun control","https://twitter.com/a/status/805629576932192257"
"lib","The GOP is owned by the NRA / In wake of Orlando mass murder Senate rejects all four proposed gun control amendments https://t.co/A7dmtnLMqU","https://twitter.com/a/status/745031923655860225"
"con","@Big_Al0920 @BuzzFeedNews @tweetwen115 That is just not logical to me. You could clearly hear on wife's vid the cops tell him drop the gun","https://twitter.com/a/status/780087383358312450"
"lib","Queens represent! So proud of my @repjoecrowley &amp; the dems holding the floor! We need a gun safety bill now!! #NoBillNoBreak #NoMore","https://twitter.com/a/status/745732725362008065"
"lib","@HouseGOP You should be ashamed of yourselves. What a spineless, selfish bunch. Please, come to your senses, and vote for gun control.","https://twitter.com/a/status/745853438500741121"
"con","@RhodaMuslim neighbors had some interesting statements. Again, not a good idea 2 load, point &amp; threaten cops with a gun with a child shield","https://twitter.com/a/status/760586333748391936"
"con","@crarubcrumpits that doesnt even make sense. To shoot someone is a voluntary action of the shooter to pick up a gun and shoot some1 else.","https://twitter.com/a/status/742133315214401536"
"lib","3 things need to change in the USA
1. Better education
2. How we deal w/mental illness
3. Gun control.
Get on that, #lawmakers 
#NotOneMore","https://twitter.com/a/status/742370832064913409"
"lib","Thank you @ChrisVanHollen for fighting for #Maryland. You have my support and my vote in November. #holdthefloor #NoBillNoBreak #Enough","https://twitter.com/a/status/745691566505811968"
"con","@paigesreifIer We're not supposed to paint all Muslims with the same brush, But I suppose it's ok to do it with all gun owners?","https://twitter.com/a/status/742982603943350272"
"con","There are 2 kinds of people, one who sees only the hordes of walkers,the others who only see the man with the silver gun #WalkingDead","https://twitter.com/a/status/760857069570457601"
"con","As usual #CNN Reporters =Bad at their job...Do a story on Chicago and their heave gun control laws. https://t.co/vOxqeA1UAP","https://twitter.com/a/status/746346123959336960"
"lib",".@people Thank you so much for highlighting the work of .@MomsDemand. The majority of Americans want sanity restored to our gun laws.","https://twitter.com/a/status/814972528426975232"
"lib","They look good, Are they taking breaks to nap and shower? Is Paul Ryan asleep? Is he watching? Are their butts sore? #NoBillNoBreak","https://twitter.com/a/status/745827924536758272"
"lib","Guns will never go away in this country but it's pretty sad when it's harder to get your driver's license than it is a gun","https://twitter.com/a/status/742018193502408704"
"lib","I wish I could sit with my fellow @HouseDemocrats. Keep up the hard work. Keep speaking up for all of us. We're with you. #NoBillNoBreak","https://twitter.com/a/status/745748118994464770"
"lib","@RepSwalwell on #Periscope Its 5AM house Dems continue 2 demand action to end gun violence #NoBillNoBreak https://t.co/rriSWjhRpK","https://twitter.com/a/status/745905016590991361"
"lib","Thankful to my rep - @sethmoulton - and all Dems taking a stand to fight gun violence #NoBillNoBreak - stay strong! https://t.co/blXjw0NMGN","https://twitter.com/a/status/745947592316583936"
"con","Living in the country is fun until a bullet ricochets over your head because the meth head down the road got a new gun for Christmas.","https://twitter.com/a/status/814613417277423616"
"lib","@ShamaJunejo @guardian why the worhld is not ready to accept Taliban point of view or they will have to enforce it through barrel of gun","https://twitter.com/a/status/747832175710638084"
"con","ISIS, the ""jayvee team"" per Obama, has just claimed credit for the deadliest mass shooting on U.S. soil in history. Gun control my ass","https://twitter.com/a/status/742072436951154688"
"lib","If you voted @realDonaldTrump you own this- you own every last piece of history for at least 4 years. And dont you bitch for 1 second abt it","https://twitter.com/a/status/808010743622864896"
"lib","Best of luck to the American people, the overwhelming majority of whom support some form of gun control, in their efforts. #NoBillNoBreak","https://twitter.com/a/status/745765280538832897"
"lib","7 million and 2 year investigation for 4 dead in #BenghaziHearings .  What about the 1000's dead in needless gun violence #whereIsTreyNow","https://twitter.com/a/status/750707355705368576"
"con","@RandomHero30 @EchoesErrant @sethmoulton his end game in like all gun controllers not gun control but people control","https://twitter.com/a/status/744531592354271232"
"lib","The # of pple killed by #OmarMateen in #PulseNightclub is even hard 2 kill them with #VBIED. #US needs gun control.","https://twitter.com/a/status/742012614205542400"
"lib","I'm so proud that some members of Congress stand up for the will of the American people over the will of the NRA. #NoBillNoBreak","https://twitter.com/a/status/745776547051737094"
"lib","Guns killed over 33,000 people last year.
That's 91 people EVERY DAY,
And 53 people who died during the 14 hour sit in.
#NoBillNoBreak","https://twitter.com/a/status/745852871716016129"
"lib","@LindseyGrahamSC stop sending your thoughts and prayers and start taking action. We need common sense gun control laws.","https://twitter.com/a/status/742411433967792129"
"lib","Isn't the purpose of a sit-in to bring attention to an issue, I.e. publicity? We want publicity! We want action! @SpeakerRyan #Nobillnobreak","https://twitter.com/a/status/745829808777609216"
"lib","Quick question....if you know blk boys are being killed by cops why is your 13 year old walking with a BB gun at night? #Tyreeking","https://twitter.com/a/status/776482841525878784"
"lib","@RepLindaSanchez I couldn't be more proud to be female than listening to you speak on behalf of gun violence control we desperately need.","https://twitter.com/a/status/745824156281757697"
"lib","@HouseDemocrats keep up the fight! Speak for those who can't and families who have suffered! #EnoughIsEnough #DisarmHate #NoBillNoBreak","https://twitter.com/a/status/746015388475920388"
"lib","#OurRevolution Bern lost the elect cause he didnt appeal to Minorities. Its over!Unite with Dems and help get gun control ""no fly no guns""","https://twitter.com/a/status/743618300760883200"
"lib","@realmikefox @POTUS why isn't it a good idea for the police in the United States be the ones to make gun laws?","https://twitter.com/a/status/745812335462342656"
"lib","Damn right we didn't elect the @NRA to run our #USSenate! We need to elect House members that will stand up &amp; against them. #NoBillNoBreak","https://twitter.com/a/status/745758397329342464"
"lib","@MrJLangley I knew you didn't mean everyone. The @NRA funds the @GOP politicians, so they in turn block any gun control to keep their job.","https://twitter.com/a/status/751308076330971136"
"lib","John Lewis is leading a protest on the House floor demanding a vote on gun control. #NoBillNoBreak","https://twitter.com/a/status/745691415376703488"
"con","and at the end of the day the government will want to use this situation to push forth gun control laws smh just watch","https://twitter.com/a/status/751262297452998656"
"con","@tonykatz: Why'd Andre Carson wait until 2 hours b4 polls close to address Cat Ping's car being hit by bullet &amp; push gun control? 🤔","https://twitter.com/a/status/796104563732451328"
"lib","Rep #JohnLewis just now on Rachel Maddow, when asked how long sit-in will last:  ""We shall not be moved."" #holdthefloor #NoBillNoBreak","https://twitter.com/a/status/745790995086872576"
"lib","@Adam4004 One of the biggest shootings in US History just occurred and it wasn't gang related? That seems to be significant gun violence","https://twitter.com/a/status/745258191253049345"
"con","@FPAction you made me spit my coffee out. Congress recessed for summer *no zika bill funds/no gun violence control https://t.co/3ofhCLtuDX","https://twitter.com/a/status/753621424108167168"
"con","@MemphisBoi95 @stephenasmith  That being said, no one deserves to die. But here, is where i am torn on this one. He was armed, his gun was..","https://twitter.com/a/status/752185125589360640"
"lib","Kudos to you dems for standing up to the Republicans for gun control #NoBillNoBreak #GunControlNow. Historic sit-in happening 25 hrs strong!","https://twitter.com/a/status/746026464299061248"
"lib","@RepBonnie We don't elect people to pray. We elect people to make meaningful change. And the people want common sense gun laws.","https://twitter.com/a/status/742037102380998658"
"lib","How many more deaths will it take for American politicians to realise that NOW is seriously the time to deal with gun control? #USA","https://twitter.com/a/status/751293732687900672"
"lib","I believe we can do A LOT better on gun control #enough #DisarmHate","https://twitter.com/a/status/745990279832944642"
"lib","How can GOP members claim to be pro life and anti common-sense gun control?  #NoBillNoBreak","https://twitter.com/a/status/745666155491246084"
"lib","No one wants to abolish the 2nd Amendment. We want more restrictions for gun control. Anyone can a buy a gun in America.","https://twitter.com/a/status/742097017455947776"
"lib","@JBurt73 @repjohnlewis  if you support terrorist watch list In that case you r supporting tht terrorist on  watch shud be able to buy gun","https://twitter.com/a/status/746035921678532612"
"lib","It's not political theater, it's a request to VOTE on common sense gun control. Thank you @repjohnlewis and Rep. Clark #NoBillNoBreak","https://twitter.com/a/status/745993371706138625"
"lib","@SenateDems Someone else should read Coretta's letter in place of @SenWarren? Bring a gun to a gun fight not a knife @billmaher #resist","https://twitter.com/a/status/829162259846950912"
"lib","I have a tremendous newfound respect for Rep. John Lewis and the other House Democrats that participated in today's sit in. #NoBillNoBreak","https://twitter.com/a/status/745841725910958081"
"con","@sullivanradio The mall attack triple whammy for liberals suspect used a knife had link to ISIS stopped by a good guy with a gun","https://twitter.com/a/status/777957928112312320"
"lib","@MiamiHerald @AP NRA business against the life of 50 people or thousands of innocents killed because it is easier to buy a gun than a beer","https://twitter.com/a/status/742007424400261121"
"lib","Watching C-SPAN for maybe the first time ever and I am disgusted with these gun control amendment votes #makeitstop","https://twitter.com/a/status/745017690847318016"
"con","@Turkevic @cristinalaila1  keep killing Americans on our soil and all our Muslim president can talk about is gun control, abolishing guns","https://twitter.com/a/status/743599182011764742"
"lib","@GOPLeader @HouseGOPYour staff blew her off after Newtown too! As the daughter of an NRA member we want commonsens gun reform#NoBillNoBreak","https://twitter.com/a/status/745833042313351170"
"con","NOTHING ELSE MATTERS - Barack Obama, HRC &amp; Hillarybots @RealGM4Hillary @ShesWithUs2016 - It isn't about having another gun control debate...","https://twitter.com/a/status/742388555037741056"
"con","@realDonaldTrump Obama had nothing to say because the Sheriff said it All Its about what's in the hearts of men!!! Not Gun control!!!","https://twitter.com/a/status/754808654424072192"
"lib","This is AMAZING. Also Elizabeth Warren just sat down in front of the camera. Go USA! #NoBillNoBreak #holdthefloor https://t.co/PUkXVWHE2s","https://twitter.com/a/status/745778204716064768"
"con","@FoxNews @RepGutierrez if you know whay you need, why are you doing it? Or step down and let someone else save your gun riddled city.","https://twitter.com/a/status/824410343518638081"
"lib","So proud of our MA Reps @RepMcGovern @sethmoulton @RepKClark for working to #DisarmHate #NoBillNoBreak #holdthefloor #mapoli THANK YOU","https://twitter.com/a/status/745678800822931457"
"lib","@AnnCoulter many of the victims were immigrants. the shooter was not. perhaps if y'all build that wall people would't die by gun violence.","https://twitter.com/a/status/742532742030721024"
"lib","@_nsmorgan the fact that we are now playing a freshman DB named Marquill Osborne should tell you lots. Let that sink in for a second","https://twitter.com/a/status/784869892956631040"
"lib","@ColeLedford11 Amen. Hey @GOP , Congress and the Oval Office are yours now. We want common sense gun laws. It's your duty to end this.","https://twitter.com/a/status/817975798556565504"
"lib","@FoxeoGames so outstrips pretty much anything. I just hope automation makes transportation safer and relegates it to be akin gun ownership","https://twitter.com/a/status/742040812708499456"
"con","@love2sin_ @taliahernandezz Idi Amin, Stalin, Pol Pot, Hitler, Mao Tse Tung, Quaddafi, Kim Jung II and Castro all agree gun control is great","https://twitter.com/a/status/742121014344093696"
"lib","Today, the 11 yrold who I nanny asked me why shootings happen. I couldn't respond. What do you say to a child who's afraid? #NoBillNoBreak","https://twitter.com/a/status/745848408871677955"
"lib","(1) I'll never have words to describe the way I feel about gun violence. I also can't possibly urge how important gun control needs to be","https://twitter.com/a/status/741553811236347905"
"con","@landonjfriesen I've not looked, but I'm going to go out on a limb and guess that this was a gun free zone.","https://twitter.com/a/status/742016248179916801"
"con","No bathroom break for the disgraceful babies. How dare you compare what you are doing to the = rights movement in the south. #NoBillNoBreak","https://twitter.com/a/status/745760027516907520"
"con","@ShanChan_37 @owillis watch. the. video. He was heavily struggling, and the cops  were called because he was THREATENING someone with a gun","https://twitter.com/a/status/750552683640131585"
"lib","Doctors and med students stand with House Dems in calls for common-sense gun reforms. https://t.co/688mDoRzk6 #NoBillNoBreak #EndTheBan","https://twitter.com/a/status/745782594483126272"
"con","@NavyFederal You couldn't get the flag at half staff for Memorial Day but you can when BHO calls for gun control. https://t.co/IuDee7c1Kt","https://twitter.com/a/status/742880536733966338"
"lib",".@SenatorHeitkamp We’re counting on you to show leadership and pass common-sense gun laws. #DisarmHate https://t.co/hq6mqyJE34","https://twitter.com/a/status/744943675080249344"
"lib","Phone is charged and I'm back streaming the sit-in live on my Facebook page: https://t.co/I1ZQxWSaQ3 #NoBillNoBreak #Enough #DisarmHate","https://twitter.com/a/status/745712729990774785"
"con","Our president is oblivious to the real problem in the world right now. He just wants to push his own political agenda on gun control!","https://twitter.com/a/status/742345835330080768"
"lib","YES @keithellison! Proud of my Rep for standing up for common sense gun reform. #NoBillNoBreak #holdthefloor https://t.co/LZ9rKEE7c0","https://twitter.com/a/status/745785576729645056"
"con","I woke up in a Molon Labe shirt
My neck and back still hurt
When I see a cute girl selling bulk ammo at a gun show I wanna flirt","https://twitter.com/a/status/775754753871482880"
"lib","It appears the Scott brothers have a pact: Chris coaches both teams for the 1st part of the year &amp; Brad coaches them for second #AFLFreoCats","https://twitter.com/a/status/753905952068214784"
"con","@jchaltiwanger @joshbarton21 in the first 4 days of 2017 there have been 54 people shot in CHI, the city with the strictest gun laws 🤔","https://twitter.com/a/status/817472768266498049"
"lib","If anyone wants to carry an assault rife, I'll be glad to sign you up with the greatest Army the world hvae ever known #NoBillNoBreak","https://twitter.com/a/status/745899332130508800"
"con","Obama legacy-  8 years: blaming previous admin., vacation, apologizing to other countries screwing us, actions increased gun violence -WOW!","https://twitter.com/a/status/787704371022852097"
"con","@joshgreenman Voter ID does not repress anybody's voting rights. To look at it that way, why should anybody have to have a gun permit.","https://twitter.com/a/status/765757062525485056"
"lib","Don't be shocked he followed orders! Most of them have. If #PhilandoCastile woman wasnt a witness theyd be saying he pulled a gun on them.","https://twitter.com/a/status/750947707758325760"
"con","@CNN not covering ""Erica Garner"" story why Clinton campaign is inaccurately using past death of her father it's ""Not by Gun Violence."" #news","https://twitter.com/a/status/791995409036083200"
"lib","@RepKClark Thank you for your great leadership in the fight to end gun violence!  #NoBillNoBreak","https://twitter.com/a/status/745735882578112513"
"lib","Ok I really have to go to bed now because I am much weaker than the democratic reps as is becoming apparent #NoBillNoBreak #ILoveYouLois","https://twitter.com/a/status/745870627081490432"
"lib","#Twitter, let's start a #Kickstarter to help @SpeakerRyan and the whole #GOP buy their balls back from the #NRA. #NoBillNoBreak #NoFlyNoBuy","https://twitter.com/a/status/745854985393541121"
"lib",".@marcorubio Prayers do nothing. I will use every right as a citizen to vote you and everyone like you out of the US senate. #DisarmHate","https://twitter.com/a/status/745122629703499780"
"con","@hartsman Look @ the study on frontl brn dmg sometime. +Chld abus, ecnmc level, relgn, educ. level -- indicators of potential gun violence.","https://twitter.com/a/status/742065765075931136"
"lib","Democrats are killing it these past few weeks. Thank you, @HouseDemocrats, for fighting for gun legislation! #GoodTrouble #NoBillNoBreak","https://twitter.com/a/status/745644526497300480"
"lib","Every day, 91 Americans are killed by gun violence. @RepTedYoho, we demand you pass common-sense gun laws.  Ban assault weapons!","https://twitter.com/a/status/744215954570153984"
"lib","Of course civilians need assault weapons that fire 25 rounds in 2.5 sec said no policeman ever! #Charlesramsey #DNC common sense gun laws","https://twitter.com/a/status/758453603782623232"
"lib","@RapinBill that was a different event.   Months ago.  Would they let a guy go on the spot who tried to get a gun from a cop!?","https://twitter.com/a/status/795107401317892096"
"lib","THANK YOU @RepJohnLarson. Stay strong! Proud of #HouseDems #holdthefloor #NoBillNoBreak #NoFlyNoBuy #DisarmHate  https://t.co/P6AH5njeXw","https://twitter.com/a/status/745765723071520768"
