tweet_id,tweet_idx,screenName,rawContent,content,grp,valence,valenceSeq,valenceSeqRank,valencePred,valenceGrpPred,dominance,dominanceSeq,dominanceSeqRank,dominancePred,dominanceGrpPred,care,careSeq,careSeqRank,carePred,careGrpPred,careProb,fairness,fairnessSeq,fairnessSeqRank,fairnessPred,fairnessGrpPred,fairnessProb,authority,authoritySeq,authoritySeqRank,authorityPred,authorityGrpPred,authorityProb,loyalty,loyaltySeq,loyaltySeqRank,loyaltyPred,loyaltyGrpPred,loyaltyProb,purity,puritySeq,puritySeqRank,purityPred,purityGrpPred,purityProb
743508756051427328,13,adamdstyle,"My heart goes out to the people who have died in Orlando and the families of those people as well, this is why gun control is a big issue",my heart hurts . my love goes out to the families of the victims in <hashtag> orlando </hashtag> . gun violence needs … <url>,1,0.520833333,needs,2,0.49424088,1,0.145833333,goes out to the families of the victims in,17,0.492553502,1,0,goes out to the families of the victims in,15,0,1,7.159100533,1,to the families of the victims in,9,2,1,0.320569634,0,my,2,0,0,6.976823807,3,my,2.285714286,3,0,6.994220257,0,my,2,0,0,4.983613014
742795481823256576,14,jeevaco1,"@NRA do you know why @ChrisMurphyCT likes gun control? Newtown. Remember that? The children's families, who he reps, do. Have some decency.",<user> do your part for any victims of gun violence and support the <hashtag> filibuster </hashtag>,1,0.895833333,any victims of gun,3,0.536149323,1,0.833333333,for any victims of gun violence and support the,12,0.716669917,1,3,for any victims of gun violence and support the,9,3,1,2.199270248,2,for any victims of gun violence and support the,10,2,1,1.165102601,3,<user> do you know why <user> likes gun control,11,3,1,4.863574982,0,families,2,3,0,4.396551609,0,<user>,2,0,0,5.40116787
742831330241679360,15,jillbails,@DRUDGE_REPORT @cbschicago   Here's to gun laws working!,<user> <user> hillary said white people do not listen to minority ' s that ' s why the gun violence,0,0.4375,hillary said white,3,0.347594798,0,0.375,hillary said white people do not listen to minority,12,0.406148016,0,2,hillary said white people do not listen to minority,8,2,0,4.404169083,1,hillary said white people do not listen to minority,5,1,0,1.03780067,0,s to,2,0,0,3.557895184,0,s to gun laws working,6,0,0,5.846862316,0,<user>,2,0,0,4.434391975
742895822451412992,16,cross_gerould,NIH grants for gun violence research quietly double — from 3 to 6:  https://t.co/b0BieRPbE8 via @teamtrace,<allcaps> nih </allcaps> grants for gun violence research quietly double — from <number> to <number> : <url> via <user>,1,0.8125,nih </allcaps> grants,3,0.689495564,1,0.4375,violence research quietly double — from <number> to <number>,13,0.51710254,1,2,violence research quietly double — from <number> to <number>,9,2,1,3.875213385,1,<allcaps> nih </allcaps> grants for gun violence research quietly,4,1,1,1.185207486,0,<allcaps>,2,0,0,5.038915634,0,violence research quietly double — from <number> to <number>,8,0,0,7.60365963,0,<allcaps>,2,0,0,4.619334698
761347325910450176,17,RepRubenGallego,"We owe gun violence victims &amp; their families more than thoughts, prayers and moments of silence. We owe them action to #DisarmHate.","we owe gun violence victims & their families more than thoughts , prayers and moments of silence . we owe them action to <hashtag> disarm hate </hashtag> .",1,0.75,owe,2,0.418527991,1,0.791666667,we owe them action to,24,0.762530863,1,3,their families more than thoughts,5,3,1,4.065627098,0,we owe them action to,5,2,1,1.488954186,0,we,2,0,0,3.090940952,3,we owe them action to,4,3,0,6.133199215,0,we owe them action to,10,1,0,1.603340268
810540506539315205,18,WaikikiWayne,Criminals do not abide by gun laws. Mexico has strict gun laws and how's that wrkng out? #stophillary #nra #Trump  https://t.co/W7P5SOe3Rd,criminals do not care ! <repeated> obama renews gun control push after ' senseless ' dallas murders <hashtag> obama fail </hashtag> <hashtag> nra </hashtag> <hashtag> trump 2016 </hashtag> <url>,0,0.166666667,<repeated> obama renews gun control push after,14,0.043464985,0,0.333333333,<repeated> obama renews gun control push after,13,0.284149349,0,0,<repeated> obama renews gun control push after,15,0,0,6.799902916,0,obama fail </hashtag>,3,0,0,1.888091326,1,stop hillary </hashtag>,10,1,1,7.759657383,0,stop hillary </hashtag>,4,0,0,6.24362421,0,criminals,2,0,0,5.050430298
745799559515865088,19,sarahbertness,a shooting so close to home is a reality check on how much gun control is needed,"a tough read , but a necessary one to remind us that something needs to change with gun control , via <user> : <url>",1,0.729166667,a tough,2,0.647798419,1,0.479166667,us that something needs to change with gun control,7,0.492087662,1,2,us that something needs to change with gun control,8,2,1,2.359820604,2,necessary one to remind us that something needs to,11,2,1,1.363968611,0,a,2,0,1,6.613276482,0,a reality check on how much gun control is,7,0,0,6.539269924,0,a,2,0,0,4.298955917
742377988042424320,20,CBJmemoirs,sit-in of Cong. JhnLewis&amp;40 others floor of Hse 2stop gun violence shdB joined by 1 million persons nationwide outside sitting-in with them.,sit - in of cong . jhnlewis & <number> others floor of hse 2 stop gun violence shdb joined by <number> million persons nationwide outside sitting - in with them .,1,0.583333333,shdb joined by,3,0.542300045,1,0.625,shdb joined by <number> million persons nationwide outside sitting,20,0.587778091,1,3,shdb joined by <number> million persons nationwide outside sitting,19,2,1,1.585225224,2,shdb joined by <number> million persons nationwide outside sitting,16,2,1,1.001909614,3,sit,2,3,0,3.942849874,3,in with them,3,3,0,4.788747787,0,sit,2,0,0,5.04052639
742009690079387648,21,jebuckingham,@ChrisMurphyCT Thanks for your commitment to gun legislation. Sad to see all measures rejected yesterday. Keep fighting! We stand with you!,<user> thanks to <allcaps> lod </allcaps> for shutting down utter nonsense from sarah flores : abortion laws = gun control ? she on drugs or just a fool ?,1,0.333333333,she on drugs or just a fool,11,-0.084700584,0,0.4375,</allcaps> for shutting down utter nonsense from sarah flores,19,0.40846324,0,1,</allcaps> for shutting down utter nonsense from sarah flores,24,0,0,6.179263592,0,shutting down utter nonsense from sarah flores,8,0,0,1.190754533,3,<user> thanks for your commitment to gun legislation,8,3,0,5.820811749,3,we stand with you,5,3,0,7.59799099,0,<user>,2,0,0,5.146190643
746050329687449600,22,flixfreak,"@realDonaldTrump Fast &amp; Furious gun used in Paris attack. U.S. Saudis, Turkey and Israel are ISIS. Others too, but not so big.",<user> fight the good fight ! <repeated> you have my support for the sit - in . we need gun control laws in this country ! <hashtag> keep it up </hashtag>,1,0.9375,laws,2,0.76827091,0,0.958333333,<repeated> you have my support for the sit,13,0.952907383,1,3,gun,2,3,1,7.677485466,2,<repeated> you have my support for the sit,12,2,1,2.475568295,0,furious,2,2,1,3.152388573,0,big,3,0,0,6.641663551,1,turkey and israel are <allcaps> isis </allcaps>,14,1,0,5.250488281
797531909534388224,23,BIGmuddyBRONCO,There was a shooting in #Munich? Quick we better call for gun control in America!!! #leftlogic,there was a shooting in <hashtag> munich </hashtag> ? quick we better call for gun control in america ! <repeated> <hashtag> left logic </hashtag>,0,0.354166667,was a shooting in,4,0.328204304,1,0.479166667,gun control,2,0.42990455,0,0,quick we better call for gun control in america,18,0,0,6.200908661,0,logic,3,0,0,0.462898403,0,there,2,0,0,5.067005634,0,quick we better call for gun control in america,12,0,0,6.206096172,0,there,2,0,0,5.010941982
756580368954818560,24,enerjoyce,".@SenDeanHeller, Honor the victims of Orlando and all those killed &amp; injured by gun violence. #DisarmHate https://t.co/hq6mqyJE34",". <user> , honor the victims of orlando and all those killed & injured by gun violence . <hashtag> disarm hate </hashtag> <url>",1,0.770833333,those killed,2,0.364427954,1,0.833333333,honor the victims of orlando and all those killed,19,0.757863104,1,1,all those killed,5,1,1,5.543639183,2,honor the victims of orlando and all those killed,15,2,1,1.019797564,3,<user>,2.042105263,0,0,5.032284737,3,honor,2,3,0,6.55217886,0,honor the victims of orlando and all those killed,5,0,0,4.77776432
742467416584687620,25,catlynch_13,"Worst mass shooting in recent US history but nah, it's still not the ""right"" time to talk about gun control. If not now, then when?","worst mass shooting in recent us history but nah , it ' s still not the "" right "" time to talk about gun control . if not now , then when ?",1,0.333333333,worst mass shooting,3,0.066924483,1,0.458333333,time to talk about gun control,10,0.319331914,0,0,worst mass shooting in recent us history but nah,5,0,1,7.99058342,0,worst mass shooting,3,0,0,1.037325263,0,worst,2.5,0,0,6.002743721,3,then when,3,0,0,7.024172783,0,worst,2,0,0,4.844772339
745665540903952385,26,jpcollinsjr2,"Lots of ""national security"" talk yet ZERO GUN CONTROL discussion. How is this a logic that follows for @GOP? It is shameful and pathetic.",love and support for the victims and families involved in the orlando massacre . is it finally time for a nat ' l dialogue abt gun violence ?,1,0.729166667,abt,2,0.606239736,1,0.5625,the victims and families involved in the orlando massacre,18,0.641774476,1,1,l dialogue abt gun violence,4,3,1,1.434504986,2,and support for the victims and families involved in,7,2,1,0.528726459,2,it is shameful and pathetic,6,2,1,5.112444878,0,is shameful and pathetic,7,0,0,6.87932682,0,lots,2,0,0,4.876076221
748184541987119104,27,ZackGalifinakis,“Big Second Amendment Guy” Donald Trump Wants Police to Take Away More Guns https://t.co/eodT26Oxcp,“ big second amendment guy ” donald trump wants police to take away more guns <url>,1,0.395833333,donald trump wants police to take away more guns,9,0.528012156,1,0.458333333,donald trump wants police to take away more guns,8,0.40480873,1,2,donald trump wants police to take away more guns,7,2,1,4.650659084,1,wants police to,3,0,0,0.63600111,0,donald trump wants police to take away more guns,9,2,1,4.706165314,0,donald trump wants police to take away more guns,7,0,0,7.948791027,0,“,2,0,0,4.514164448
748893519666749440,28,abpeetz,This is fundamentally inexplicable - Senate rejects series of gun measures - CNN #commonsense #guncontrol  https://t.co/c54IparKIP,this is fundamentally inexplicable - senate rejects series of gun measures - <allcaps> cnn </allcaps> <hashtag> common sense </hashtag> <hashtag> gun control </hashtag> <url>,1,0.333333333,rejects,2,0.459107518,1,0.229166667,senate rejects series of gun measures,11,0.236015707,1,0,senate rejects series of gun measures,9,0,1,2.756538391,0,senate rejects series of gun measures,10,0,1,0.543732882,2,senate,2,0,0,2.337240696,0,gun control </hashtag>,3,0,0,7.512119293,0,this,2,0,0,4.944621563
743498706884960257,29,Farukh_Rashid,Learning about gun violence by making gifs with data from #gunviolencearchive  1308 gun deaths in the last 32 days is sickening. https://t.co/t4IzxpvKBO,lebron james and other <allcaps> nba </allcaps> stars give moving speech asking athletes to help end gun violence - business insider <url>,1,0.833333333,moving speech asking athletes to,4,0.529904902,1,0.604166667,moving speech asking athletes to help end gun violence,9,0.590654075,1,3,give moving speech asking athletes to help end gun,14,2,1,3.746746063,2,moving speech asking athletes to help end gun violence,10,0,1,0.389670819,0,learning,2,0,0,6.894145489,0,gun deaths in the last <number> days is sickening,13,0,0,6.932910919,1,is sickening,4,1,0,3.639515877
753339874111959040,30,MaukCmauk1,"@JoshuaBermont End ""gun safe"" zones, where ALL mass shootings have happened :)",<user> enough silence on gun violence . we want gun control . ban ar - <number> ' s on our streets . <hashtag> pray for orlando </hashtag> <url>,1,0.416666667,ban,2,0.393388569,1,0.520833333,<user> enough silence on gun violence,5,0.454232603,0,1,<user> enough silence on gun violence,6,1,1,1.528905272,2,<user> enough silence on gun violence,5,2,1,1.084700584,0,<user> end,2,0,0,5.420863628,0,<user> end,3,0,0,6.918017387,0,<user>,2,0,0,4.754073143
785158258180907008,31,mkrigazio,"@FrankArmy every one of these mass shootings have been in ""gun free"" zones. Eliminate gun free zones so the good guys are armed",<user> excellent article in today ' s monitor calling out <allcaps> your hypocrisy </allcaps> on gun violence legislation . how do you live w yourself ?,1,0.125,s monitor,3,0.551460564,1,0.333333333,out <allcaps> your hypocrisy </allcaps> on gun violence legislation,16,0.535198569,1,0,out <allcaps> your hypocrisy </allcaps> on gun violence legislation,16,0,1,7.104897022,0,out <allcaps> your hypocrisy </allcaps> on gun violence legislation,8,0,1,0.688066185,2,every,2,0,0,5.661789894,0,the good guys are,5,0,0,5.997211456,0,<user>,2,0,0,5.137384892
795720153950547968,32,hondarails,"@SenJohnMcCain You were kind to me at the Students 4 gun control meet n greet in 99, &amp; you are kind now. I long for the days of true debate.",<user> you will love our gun laws,0,0.604166667,our gun,3,0.519532859,0,0.395833333,<user> you will love our gun,6,0.414601624,0,2,gun,2,2,0,3.122980356,1,love our gun,3,0,0,0.051732205,3,<user> you were kind to me at the students,7,3,1,6.284308434,0,for the days,7,0,0,6.311833382,0,<user>,2,0,0,5.369956493
763546339892486148,33,jaymebyers1971,"📷 dj-moriarty: If your intentions are safety like most gun control advocates claim, then that first one... https://t.co/xBwGyjDaFc","📷 dj - moriarty : if your intentions are safety like most gun control advocates claim , then that first one . <repeated> <url>",1,0.5,gun control advocates claim,3,0.672252774,1,0.3125,intentions are safety like most gun control advocates claim,15,0.397455335,1,2,intentions are safety like most gun control advocates claim,10,2,1,6.50655508,1,if your intentions are safety like,5,1,1,0.633634925,0,📷 dj,2,0,0,6.306773663,0,intentions are safety like most gun control advocates claim,21,0,0,7.178487778,0,📷,2,0,0,5.000350952
742129332244647936,34,claysmith48,"@HannahSavin Trump supports our military, law enforcement, and will protect the second amendment. Along with that he doesn't lie under oath.","<user> try gun controll ? um no , if you take evrybodys guns away , only the law biding citizens will give up there guns .",0,0.333333333,if you take evrybodys guns away,12,0.283409745,0,0.520833333,the law biding citizens will give up there guns,22,0.37146005,0,0,the law biding citizens will give up there guns,23,0,0,5.592089653,0,the law biding citizens will,4,0,0,1.4615978,3,<user> trump supports our military,5,1,1,4.486542225,3,<user>,2.102272727,2,0,2.590210438,0,<user>,2,0,0,5.285974026
748839553637777408,35,texaslawgirl,Attention all ....   We Must Work Together To End Gun Violence https://t.co/JwzNfQ0C1K via @HPLifestyle,austin . <user> stand with . <user> and . <user> on nat ' l day of action on gun violence . <url>,1,0.875,l,2,0.757026374,1,0.854166667,l day of action on gun violence,7,0.884766102,1,3,gun,2,3,1,5.344353676,2,of action,4,1,1,0.632780313,0,attention,2,0,0,6.296693802,3,we,2.117647059,3,0,6.57871151,0,attention,2,0,0,4.401030064
745845117060325377,36,claysmith48,"@JohnCornyn we need a bipartisan gun control bill, your proposal is not enough.  No more partisanship.  ~Your constituent. #MakeItStop","<user> we need to blow up isis , not gun control .",0,0.375,to blow up isis,7,0.431027681,0,0.541666667,<user> we need to blow up isis,10,0.462347597,0,2,not gun control,3,2,0,3.794466019,1,<user> we need to blow,4,1,0,0.224275976,1,<user> we need a bipartisan gun control bill,7,3,1,6.224357605,3,make it stop,4.666666667,3,0,7.854779243,0,<user>,2,0,0,5.302997589
745740901113176065,37,alloverthelines,"the orlando shooting is BOTH political &amp; religious, an lgbt+ issue &amp; an american issue, about gun control &amp; about homophobia.","the orlando shooting is <allcaps> both </allcaps> political & religious , an lgbt + issue & an american issue , about gun control & about homophobia .",1,0.416666667,religious,2,0.406580091,1,0.375,the orlando shooting is <allcaps> both </allcaps> political,25,0.472876191,1,2,the orlando shooting is <allcaps> both </allcaps> political,8,2,1,4.910905838,2,an lgbt,5,0,1,0.314247489,0,the,3.306122449,0,0,7.309607983,3,an american,4,3,0,5.188910484,2,the,2,0,0,3.726570606
739500033460998144,38,JannaShoe,@_Horsefeathers_ I see your point but I disagree. Just because one owns a gun doesn't mean they know how to legislate over gun control...,<user> i stand to applaud you for standing up to gun violence and trying to pass laws to keep us safer . we are with you in spirit .,1,0.958333333,trying,2,0.837053537,1,0.9375,and trying to pass laws to keep us safer,17,0.976474166,1,3,<user>,2,3,1,8.939493179,2,and trying to pass laws to keep us safer,14,2,1,2.874242067,0,your,2,0,0,5.930161953,0,<user>,2.102272727,0,0,6.372563362,0,<user>,2,0,0,5.122894287
742078210251296768,39,reb_photog,Conservative_VW how about We try Mooslem control instead of gun control,"<user> how about you listen to the american public that you represent instead , and hold a house vote on gun control .",1,0.375,vote,2,0.507637978,1,0.604166667,and hold a house vote on gun control,9,0.702124536,1,3,listen to the american public that you represent instead,8,3,1,4.387796402,2,listen to the american public that you represent instead,12,2,1,1.494083643,0,<user>,2.042105263,0,1,6.482637405,0,<user>,2.102272727,0,0,6.348345757,1,how about we try mooslem control instead of gun,9,1,0,4.347986221
742158969892802561,40,KEVIN_639,@Adam4004 One of the biggest shootings in US History just occurred and it wasn't gang related? That seems to be significant gun violence,"<user> open your eyes , chicago , new york and california have strictest gun control laws and the most shootings , it does not work ! <repeated>",0,0.1875,have strictest gun control laws and the most shootings,7,0.351067752,0,0.416666667,have strictest gun control laws and the most shootings,8,0.335364938,0,0,have strictest gun control laws and the most shootings,14,0,0,5.131198883,1,california have strictest gun control laws,5,0,0,0.764088988,0,<user> one of,3,0,0,7.52954483,0,<user>,2.102272727,0,0,6.957455635,0,<user>,2,0,0,4.971693039
780585496619601920,41,DTuckerforNCDSV,Common sense gun regulation at its best! // What it's like to own guns in a country with strict gun control https://t.co/AXQOmnR8Ke,comprehensive new analysis of all <number> states shows strong correlation between gun laws and violence <url> <hashtag> america under fire </hashtag>,1,0.6875,laws,2,0.6308918,1,0.666666667,shows strong correlation between gun laws and violence <url>,12,0.373628587,1,2,shows strong correlation between gun laws and violence <url>,8,2,1,4.345629215,1,shows strong correlation between gun laws and violence <url>,8,0,1,0.257749707,0,common,2,0,0,6.234728336,0,own guns in a country with strict gun control,10,0,0,7.129138947,0,common,2,0,0,4.984828472
751347327391203328,42,CourtnieNW,.@RepPittenger When will you take action to end gun violence? https://t.co/ifJNA9fkqV via @Everytown,. <user> when will you take action to end gun violence ? <url> via <user>,1,0.5625,take,2,0.59521991,1,0.625,when will you take action to end gun violence,8,0.625730455,1,1,will you take action to,4,1,1,5.102030277,0,<user> when will you take action to end gun,6,0,1,0.883180916,2,when will you take action to end gun violence,8.12,2,1,6.770924568,3,<user> when will,3,3,0,6.724963188,0,when will you take action to end gun violence,15.79166667,0,0,4.531245708
743843516468473856,43,rand0mhandle,"@JerryMoran As a mother of two, I'm counting on you to help protect my kids by supporting gun control reform. I'm tired of living in fear.","<user> as a pennsylvanian , i want to thank you for supporting <user> in taking action on gun violence !",1,0.916666667,taking,2,0.954211593,1,0.75,for supporting <user> in taking action on gun violence,11,0.871414304,1,3,<user> as a pennsylvanian,2,3,1,8.181785583,2,you for supporting <user> in taking action on gun,15,2,1,2.167397738,3,you,2,0,0,4.349247932,3,counting on,2,3,0,7.578732491,0,<user>,2,0,0,5.195043564
782347429114937344,44,Longhorn74BBA,My dtr is a police officer. My son is a 25 yr old black man. His chances of dying from gun violence are much higher than hers.,my family fled communism . stop pushing soviet - style gun control here . <url> via <user>,0,0.395833333,style gun control here,11,0.365802348,0,0.479166667,style gun control here,11,0.368579835,0,0,style gun control here,13,0,0,4.977816582,1,family fled communism,4,0,0,0.702667892,0,my,2,0,0,7.036226273,0,my dtr,3,0,0,5.924049854,0,my,2,0,0,5.278233528
756613482376732672,45,isa_schmidt45,#Thankful for our #Florida Moms who proudly marched @OrlandoPride to honor victims of gun violence@MomsDemand #happythanksgiving https://t.co/dtPCrBfkXg,"<hashtag> thom ap gov </hashtag> hillary calling <number> gun laws can go either way w swing states , some ppl say we need change others say 2 nd am rights more important",0,0.604166667,need change others say 2 nd am rights more,18,0.458195299,0,0.541666667,gun laws can go either way w swing states,16,0.433103085,0,3,gun laws can go,3,3,0,4.152035236,1,calling <number> gun laws can go either way w,11,0,0,0.763236046,0,thankful,3,0,0,5.047682285,3,florida </hashtag> moms who proudly marched <user> to honor,12,3,0,8.772499084,0,marched <user> to honor victims of gun violence <user>,26,0,0,4.634690762
743291546179502086,46,Tiveeda2DC,Congress: Stop blocking gun violence research https://t.co/eiwMCSP5ir via @Change,congress dems filibuster ! on the 7 th hour <number> gun control . <url>,1,0.729166667,hour,2,0.557256222,1,0.541666667,<number> gun control,6,0.483022094,1,3,<number> gun control,5,2,1,4.806864738,2,congress dems filibuster,3,2,1,1.433810472,3,stop blocking gun violence research <url> via,7,3,1,4.18410635,3,congress,2,3,0,5.138812542,0,congress,2,0,0,4.075809956
